plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes
775,Blue Cape Plumbago,Plumbago auriculata 'Imperial Blue',SHRUBS,0,poor,0,poor,20,25,20,high,semi-evergreen/uncertain,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.
776,Cape Rush,Chondropetalum tectorum,SHRUBS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,flower color,,,
777,Carolina Cherry Laurel Multi-Trunk,Prunus caroliniana,SHRUBS,0,poor,10,poor,20,20,20,high,evergreen/everpresent,medium,normal,flower color,,,
778,Carolina Laurel Bright 'N Tight&#8482; | Monrovia,Prunus caroliniana 'Bright 'n Tight',SHRUBS,62,usable,10,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
779,Chef's Choice® Rosemary,Rosmarinus officinalis 'Chef's Choice',SHRUBS,62,usable,80,excellent,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
780,Dwarf Carolina Cherry Laurel Multi-Trunk,Prunus caroliniana 'Compacta',SHRUBS,39,accent,10,poor,20,84,20,high,evergreen/everpresent,medium,normal,foliage color,,,
781,Coast Rosemary 'Blue Gem',Westringia fruticosa 'Blue Gem',SHRUBS,62,usable,80,excellent,62,84,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
782,Coast Rosemary 'Wynyabbie Gem',Westringia 'Wynyabbie Gem',SHRUBS,40,accent,90,excellent,20,84,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
783,Breath Of Heaven 'Sunset Gold',Coleonema pulchellum 'Sunset Gold',SHRUBS,62,usable,100,excellent,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,
784,Common Snowball,Viburnum opulus 'Roseum',SHRUBS,8,poor,0,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
785,Barberry 'Concorde',Berberis thunbergii 'Concorde',SHRUBS,0,poor,20,poor,20,84,20,high,seasonal/deciduous,medium,caution,foliage color,,,
786,Coprosma 'Pacific Sunrise',Coprosma 'Pacific Sunrise',SHRUBS,62,usable,64,usable,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,
787,Coprosma 'Pacific Sunset',Coprosma 'Pacific Sunset',SHRUBS,62,usable,64,usable,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,
788,Coprosma 'Pina Colada',Coprosma 'Pina Colada',SHRUBS,25,poor,0,poor,62,25,20,high,semi-evergreen/uncertain,medium,normal,foliage color,,,
789,Cordyline,Cordyline banksii 'Charlie Boy' PP20139,SHRUBS,100,excellent,20,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
790,Cordyline 'Cherry Sensation',Cordyline australis 'Cherry Sensation',SHRUBS,61,usable,20,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
791,Cordyline 'Electric Flash',Cordyline banksii 'Electric Flash',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
792,Cordyline 'Electric Pink',Cordyline banksii 'Electric Pink',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.
793,Cordyline 'Electric Star',Cordyline banksii 'Electric Star',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
794,Cordyline 'Red Star',Cordyline australis 'Red Star',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
795,Cordyline 'Torbay Dazzler',Cordyline australis 'Torbay Dazzler',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
796,Cotoneaster 'Lowfast',Cotoneaster dammeri 'Lowfast',SHRUBS,44,accent,100,excellent,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,Welcome garden,,Matched local Sacramento County UC Master Gardener WEL source.
797,Creeping Lilyturf,Liriope spicata 'Silver Dragon',SHRUBS,34,poor,64,usable,62,20,20,medium,semi-evergreen/uncertain,medium,normal,foliage color,,,
798,Daphne 'Perfume Princess',Daphne 'Perfume Princess',SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
799,Daphne 'Rebecca',Daphne odora 'Rebecca',SHRUBS,62,usable,44,accent,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,
800,Daylily 'Baja',,SHRUBS,34,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
801,Daylily 'Cranberry Baby',Hemerocallis 'Cranberry Baby',SHRUBS,0,poor,64,usable,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
802,Daylily 'Judith',,SHRUBS,10,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,flower color,,,
803,Daylily 'Missouri Beauty',Hemerocallis 'Missouri Beauty',SHRUBS,10,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,flower color,,,
804,Daylily 'Pandora's Box',Hemerocallis 'Pandora's Box',SHRUBS,34,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
805,Daylily 'Penny's Worth',Hemerocallis 'Penny's Worth',SHRUBS,10,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,flower color,,,
806,Daylily 'Scarlet Orbit',Hemerocallis 'Scarlet Orbit',SHRUBS,34,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
807,Daylily 'South Seas',Hemerocallis 'South Sea's',SHRUBS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
808,Daylily 'Strutter's Ball',Hemerocallis 'Strutter's Ball',SHRUBS,34,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
809,Daylily 'Sun's Face',Hemerocallis 'Sun's Face',SHRUBS,10,poor,76,good,62,20,20,medium,seasonal/deciduous,medium,normal,flower color,,,
810,Daylily 'Stella de Oro',Hemerocallis 'Stella de Oro',SHRUBS,34,poor,20,poor,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
811,Deer Grass,Muhlenbergia rigens,SHRUBS,62,usable,98,excellent,62,20,90,low,evergreen/everpresent,medium,normal,foliage color,Native Plant garden; Wildlife Habitat garden,muhlenbergia rigens,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
812,Design-A-Line&#8482; Cordyline Burgundy,"Cordyline pumilio x banksia 'ROMA06' PP24,764",SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
813,Dinnerplate Hibiscus,Hibiscus moscheutos,SHRUBS,4,poor,0,poor,20,84,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
814,Purple Hopseed Bush,Dodonaea viscosa 'Purpurea',SHRUBS,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
815,Double Play Big Bang® Spirea,Spiraea japonica 'Double Play Big Bang',SHRUBS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
816,Double Play Candy Corn® Spirea,Spiraea Double Play 'Candy Corn',SHRUBS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
817,Double Play Doozie® Spirea,Spiraea j. 'Double Play Doozie',SHRUBS,34,poor,20,poor,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
818,Double Play Gold® Spirea,Spiraea japonica 'Double Play Gold',SHRUBS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
819,Double Take Orange Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,SHRUBS,0,poor,0,poor,62,25,20,high,seasonal/deciduous,medium,normal,foliage color,,,
820,Double Take Pink Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,SHRUBS,18,poor,44,accent,62,84,20,medium,seasonal/deciduous,medium,normal,flower color,,,
821,Double Take Scarlet Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,SHRUBS,42,accent,44,accent,62,84,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
822,Dwarf Bush Olive,Olea europaea Dwarf,SHRUBS,53,usable,76,good,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,
823,Dwarf English Boxwood,Buxus sempervirens 'Suffruticosa',SHRUBS,100,excellent,20,poor,20,84,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
824,Dwarf Mugo Pine,Pinus mugo var. pumilio,SHRUBS,98,excellent,22,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
825,Dwarf Mugo Pine | Monrovia,Pinus mugo var. pumilio [M],SHRUBS,98,excellent,22,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
826,Dwarf Myrtle,Myrtus communis 'Compacta',SHRUBS,62,usable,44,accent,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
827,"Pomegranate, Dwarf",Punica granatum 'Nana',SHRUBS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.
828,Dwarf Red Fountain Grass,Pennisetum setaceum 'Eaton Canyon',SHRUBS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,
829,Dwarf Tree Fern 'Silver Lady',Blechnum gibbum 'Silver Lady',SHRUBS,100,excellent,20,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
830,Dwarf Variegated Gardenia,Gardenia jasminoides 'Radicans Variegata',SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
831,El Nino&#8482; Desert Orchid,Chitalpa x 'El Nino',SHRUBS,42,accent,0,poor,20,84,20,low,seasonal/deciduous,medium,normal,foliage color,,,
832,Emerald Colonnade® Holly,Ilex crenata 'Sky Pencil',SHRUBS,90,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
833,Encore® Azalea Autumn Moonlight®,,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
834,Encore® Azalea Autumn Sunburst®,,SHRUBS,25,poor,0,poor,62,25,20,high,evergreen/everpresent,medium,normal,foliage color,,,
835,Endless Summer® The Original Bigleaf Hydrangea,Hydrangea macrophylla 'Bailmer',SHRUBS,34,poor,20,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
836,English Boxwood Cone Topiary,Buxus sempervirens Cone,SHRUBS,100,excellent,20,poor,20,84,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
837,English Boxwood Pom Pom Topiary,Buxus sempervirens Pom Pom,SHRUBS,100,excellent,20,poor,20,84,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
838,English Boxwood Spiral Topiary,Buxus sempervirens Spiral,SHRUBS,100,excellent,20,poor,20,84,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
839,Escallonia 'Compacta',,SHRUBS,62,usable,64,usable,62,84,20,medium,evergreen/everpresent,medium,normal,flower color,,,
840,Escallonia 'Fradesii',,SHRUBS,62,usable,64,usable,20,84,20,medium,evergreen/everpresent,medium,normal,flower color,,,
841,Euonymus 'Emerald Gaiety',Euonymus fortunei 'Emerald Gaiety',SHRUBS,100,excellent,100,excellent,34,84,20,low,evergreen/everpresent,low,normal,foliage color,Perennial garden,,Matched local Sacramento County UC Master Gardener WEL source.
842,Euonymus 'Emerald 'n' Gold',Euonymus fortunei 'Emerald 'n' Gold',SHRUBS,100,excellent,80,excellent,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
843,Euonymus 'Gracilis',Euonymus fortunei 'Gracilis',SHRUBS,100,excellent,100,excellent,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
844,Euonymus 'Silver Queen',Euonymus japonicus 'Silver Queen',SHRUBS,100,excellent,46,accent,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
845,Euonymus 'Sunny Delight' | Monrovia,Euonymus japonicus 'Sunny Delight',SHRUBS,100,excellent,80,excellent,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
846,Euonymus 'Green Spire',Euonymus japonicus 'Green Spire',SHRUBS,98,excellent,46,accent,20,84,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
847,Fern Pine 'Glacier Blue',Podocarpus elongatus 'Glacier Blue',SHRUBS,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
848,Icee Blue® Fern Pine | Monrovia,Podocarpus elongatus 'Icee Blue',SHRUBS,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
849,Festival&#8482; Burgundy Cordyline,Cordyline 'Festival Burgundy',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
850,Flax Lily,Dianella revoluta 'Coolvista',SHRUBS,100,excellent,32,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
851,Flowering Quince 'Kurokoji',,SHRUBS,42,accent,44,accent,62,84,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
852,Fountain Grass 'Hameln',Pennisetum alopecuroides 'Hameln',SHRUBS,62,usable,64,usable,62,20,90,low,evergreen/everpresent,medium,normal,flower color,,,
853,White Fountain Grass 'Karley Rose',Pennisetum orientale 'Karley Rose',SHRUBS,22,poor,64,usable,20,20,90,medium,evergreen/everpresent,medium-high,caution,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
854,Fountain Grass 'Little Bunny',Pennisetum alopecuroides 'Little Bunny',SHRUBS,25,poor,0,poor,20,20,25,high,evergreen/everpresent,low,normal,foliage color,,,
855,Fringe Flower 'Chang Nian Hong',Loropetalum chinense 'Chang Nian Hong',SHRUBS,62,usable,20,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,
856,Fringe Flower Jazz Hands&#174 Dwarf Pink,Loropetalum chinense Jazz Hands&#174 Dwarf Pink,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
857,Fringe Flower Jazz Hands&#174 Dwarf White,Loropetalum chinense Jazz Hands&#174 Dwarf White,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
858,Fringe Flower Jazz Hands Mini&#174,Loropetalum chinense Jazz Hands Mini&#174,SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
859,Fringe Flower 'Purple Majesty',Loropetalum chinense 'Purple Majesty',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,
860,Fruity Germander,Teucrium cossonii majoricum,SHRUBS,62,usable,100,excellent,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
861,Gardenia 'First Love' | Monrovia,Gardenia jasminoides 'First Love',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
862,Gardenia 'Kleim's Hardy',Gardenia jasminoides 'Kleim's Hardy',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
863,Gardenia 'Mystery',Gardenia jasminoides 'Mystery',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
864,Gardenia 'August Beauty',Gardenia jasminoides 'August Beauty',SHRUBS,62,usable,20,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
865,Gardenia 'Radicans',Gardenia jasminoides 'Radicans',SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
866,Gardenia 'Veitchii',Gardenia jasminoides 'Veitchii',SHRUBS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
867,Giant Bird of Paradise,Strelitzia nicolai,SHRUBS,4,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium,normal,foliage color,,,
868,Giant Chain Fern,Woodwardia fimbriata,SHRUBS,48,accent,20,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
869,Giant Ligularia,Ligularia tussilaginea 'Gigantea',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
870,Giant Timber Bamboo,Bambusa oldhamii,SHRUBS,30,poor,0,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
871,Globe Colorado Blue Spruce,Picea pungens 'Globosa',SHRUBS,100,excellent,20,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
872,"Goji Berry 4"" Sleeve",Dave Wilson Nursery®,SHRUBS,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
873,Golden Euonymus,Euonymus japonicus 'Aureo-marginatus',SHRUBS,100,excellent,46,accent,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
874,Goldflame Honeysuckle Stake,Lonicera x heckrottii 'Goldflame',SHRUBS,15,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
875,"Gooseberry 4"" Sleeve",Dave Wilson Nursery®,SHRUBS,0,poor,0,poor,62,25,20,high,seasonal/deciduous,medium,normal,foliage color,,,
876,Green Tower® Boxwood | Monrovia,Buxus sempervirens 'Green Tower',SHRUBS,100,excellent,0,poor,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
877,Grevillea 'Coastal Gem',Grevillea lanigera 'Coastal Gem',SHRUBS,62,usable,100,excellent,76,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,Perennial garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
878,Grevillea 'Mt. Tamboritha',Grevillea lanigera 'Mt. Tamboritha',SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
879,Grevillea 'Noellii',,SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
880,Ground Morning Glory,Convolvulus mauritanicus,SHRUBS,42,accent,100,excellent,62,20,20,medium,semi-evergreen/uncertain,medium,normal,foliage color,,,
881,Heath 'Kramer's Rote',Erica x darleyensis 'Kramer's Rote',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,
882,Heath 'Mediterranean Pink',Erica x darleyensis 'Mediterranean Pink',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
883,Heath 'Mediterranean White',Erica x darleyensis 'Mediterranean White',SHRUBS,62,usable,32,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
884,Heavenly Bamboo,Nandina domestica,SHRUBS,0,poor,0,poor,20,84,20,high,evergreen/everpresent,medium,caution,foliage color,,,
885,Heavenly Bamboo 'Compacta',Nandina domestica 'Compacta',SHRUBS,0,poor,0,poor,20,84,20,high,evergreen/everpresent,medium,caution,foliage color,,,
886,Heavenly Bamboo,Nandina domestica 'Lemon Lime',SHRUBS,0,poor,0,poor,20,25,20,high,evergreen/everpresent,medium,caution,foliage color,,,
887,Heavenly Bamboo,Nandina domestica 'Lemon Lime',SHRUBS,0,poor,0,poor,20,25,20,high,evergreen/everpresent,medium,caution,foliage color,,,
888,Heavenly Bamboo 'Moon Bay',Nandina domestica 'Moon Bay',SHRUBS,0,poor,0,poor,20,84,20,medium,semi-evergreen/uncertain,medium,caution,foliage color,,,
889,HibisKISS&#8482; Spin the Bottle,Hibiscus rosa-sinensis HibisKISS&#8482; Spin the Bottle,SHRUBS,0,poor,0,poor,62,20,20,high,semi-evergreen/uncertain,medium,normal,foliage color,,,
890,Holly Fern,Cyrtomium falcatum,SHRUBS,100,excellent,20,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
891,Holly 'Sky Pencil',Ilex crenata 'Sky Pencil',SHRUBS,90,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
